match_id,market_type,outcome,team_code,ticker,last_price,volume,kickoff
WC26-USA-PAR-2026-06-12,match_1x2,away,PAR,KXWCGAME-26JUN12USAPAR-PAR,0.2600,0,2026-06-12
WC26-MEX-RSA-2026-06-11,match_1x2,draw,TIE,KXWCGAME-26JUN11MEXRSA-TIE,0.2200,0,2026-06-11
WC26-MEX-RSA-2026-06-11,match_1x2,away,RSA,KXWCGAME-26JUN11MEXRSA-RSA,0.1600,0,2026-06-11
WC26-MEX-RSA-2026-06-11,match_1x2,home,MEX,KXWCGAME-26JUN11MEXRSA-MEX,0.6700,0,2026-06-11
GROUP-L-WC2026,group_winner,Panama,PAN,KXWCGROUPWIN-26L-PAN,0.0300,0,
GROUP-L-WC2026,group_winner,Ghana,GHA,KXWCGROUPWIN-26L-GHA,0.0800,0,
GROUP-L-WC2026,group_winner,England,ENG,KXWCGROUPWIN-26L-ENG,0.7200,0,
GROUP-L-WC2026,group_winner,Croatia,CRO,KXWCGROUPWIN-26L-CRO,0.2500,0,
GROUP-K-WC2026,group_winner,Uzbekistan,UZB,KXWCGROUPWIN-26K-UZB,0.0100,0,
GROUP-K-WC2026,group_winner,Portugal,POR,KXWCGROUPWIN-26K-POR,0.6400,0,
GROUP-K-WC2026,group_winner,New Caledonia,NCL,KXWCGROUPWIN-26K-NCL,0.0100,0,
GROUP-K-WC2026,group_winner,Jamaica,JAM,KXWCGROUPWIN-26K-JAM,0.0100,0,
GROUP-K-WC2026,group_winner,Colombia,COL,KXWCGROUPWIN-26K-COL,0.2700,0,
GROUP-K-WC2026,group_winner,Congo DR,COD,KXWCGROUPWIN-26K-COD,0.0600,0,
GROUP-J-WC2026,group_winner,Jordan,JOR,KXWCGROUPWIN-26J-JOR,0.0200,0,
GROUP-J-WC2026,group_winner,Algeria,DZA,KXWCGROUPWIN-26J-DZA,0.1000,0,
GROUP-J-WC2026,group_winner,Austria,AUT,KXWCGROUPWIN-26J-AUT,0.1500,0,
GROUP-J-WC2026,group_winner,Argentina,ARG,KXWCGROUPWIN-26J-ARG,0.7500,0,
GROUP-I-WC2026,group_winner,Suriname,SUR,KXWCGROUPWIN-26I-SUR,0.0100,0,
GROUP-I-WC2026,group_winner,Senegal,SEN,KXWCGROUPWIN-26I-SEN,0.1000,0,
GROUP-I-WC2026,group_winner,Norway,NOR,KXWCGROUPWIN-26I-NOR,0.2300,0,
GROUP-I-WC2026,group_winner,Iraq,IRQ,KXWCGROUPWIN-26I-IRQ,0.0200,0,
GROUP-I-WC2026,group_winner,France,FRA,KXWCGROUPWIN-26I-FRA,0.6900,0,
GROUP-I-WC2026,group_winner,Bolivia,BOL,KXWCGROUPWIN-26I-BOL,0.0100,0,
GROUP-H-WC2026,group_winner,Uruguay,URU,KXWCGROUPWIN-26H-URU,0.1800,0,
GROUP-H-WC2026,group_winner,Saudi Arabia,KSA,KXWCGROUPWIN-26H-KSA,0.0300,0,
GROUP-H-WC2026,group_winner,Spain,ESP,KXWCGROUPWIN-26H-ESP,0.7800,0,
GROUP-H-WC2026,group_winner,Cape Verde,CPV,KXWCGROUPWIN-26H-CPV,0.0200,0,
GROUP-G-WC2026,group_winner,New Zealand,NZL,KXWCGROUPWIN-26G-NZL,0.0400,0,
GROUP-G-WC2026,group_winner,IR Iran,IRI,KXWCGROUPWIN-26G-IRI,0.1000,0,
GROUP-G-WC2026,group_winner,Egypt,EGY,KXWCGROUPWIN-26G-EGY,0.1700,0,
GROUP-G-WC2026,group_winner,Belgium,BEL,KXWCGROUPWIN-26G-BEL,0.6900,0,
GROUP-F-WC2026,group_winner,Ukraine,UKR,KXWCGROUPWIN-26F-UKR,0.0200,0,
GROUP-F-WC2026,group_winner,Tunisia,TUN,KXWCGROUPWIN-26F-TUN,0.0500,0,
GROUP-F-WC2026,group_winner,Sweden,SWE,KXWCGROUPWIN-26F-SWE,0.1700,0,
GROUP-F-WC2026,group_winner,Poland,POL,KXWCGROUPWIN-26F-POL,0.0100,0,
GROUP-F-WC2026,group_winner,Netherlands,NED,KXWCGROUPWIN-26F-NED,0.5600,0,
GROUP-F-WC2026,group_winner,Japan,JPN,KXWCGROUPWIN-26F-JPN,0.2500,0,
GROUP-F-WC2026,group_winner,Albania,ALB,KXWCGROUPWIN-26F-ALB,0.0100,0,
GROUP-E-WC2026,group_winner,Germany,GER,KXWCGROUPWIN-26E-GER,0.7000,0,
GROUP-E-WC2026,group_winner,Ecuador,ECU,KXWCGROUPWIN-26E-ECU,0.2300,0,
GROUP-E-WC2026,group_winner,Curacao,CUW,KXWCGROUPWIN-26E-CUW,0.0100,0,
GROUP-E-WC2026,group_winner,Ivory Coast,CIV,KXWCGROUPWIN-26E-CIV,0.1200,0,
GROUP-D-WC2026,group_winner,USA,USA,KXWCGROUPWIN-26D-USA,0.4500,0,
GROUP-D-WC2026,group_winner,Turkiye,TUR,KXWCGROUPWIN-26D-TUR,0.3600,0,
GROUP-D-WC2026,group_winner,Slovakia,SVK,KXWCGROUPWIN-26D-SVK,0.0100,0,
GROUP-D-WC2026,group_winner,Romania,ROU,KXWCGROUPWIN-26D-ROU,0.0200,0,
GROUP-D-WC2026,group_winner,Paraguay,PAR,KXWCGROUPWIN-26D-PAR,0.1600,0,
GROUP-D-WC2026,group_winner,Kosovo,KOS,KXWCGROUPWIN-26D-KOS,0.0100,0,
GROUP-D-WC2026,group_winner,Australia,AUS,KXWCGROUPWIN-26D-AUS,0.0900,0,
GROUP-C-WC2026,group_winner,Scotland,SCO,KXWCGROUPWIN-26C-SCO,0.0600,0,
GROUP-C-WC2026,group_winner,Morocco,MAR,KXWCGROUPWIN-26C-MAR,0.2400,0,
GROUP-C-WC2026,group_winner,Haiti,HTI,KXWCGROUPWIN-26C-HTI,0.0100,0,
GROUP-C-WC2026,group_winner,Brazil,BRA,KXWCGROUPWIN-26C-BRA,0.7500,0,
GROUP-B-WC2026,group_winner,Wales,WAL,KXWCGROUPWIN-26B-WAL,0.0100,0,
GROUP-B-WC2026,group_winner,Switzerland,SUI,KXWCGROUPWIN-26B-SUI,0.5200,0,
GROUP-B-WC2026,group_winner,Qatar,QAT,KXWCGROUPWIN-26B-QAT,0.0200,0,
GROUP-B-WC2026,group_winner,Northern Ireland,NIR,KXWCGROUPWIN-26B-NIR,0.0100,0,
GROUP-B-WC2026,group_winner,Italy,ITA,KXWCGROUPWIN-26B-ITA,0.0100,0,
GROUP-B-WC2026,group_winner,Canada,CAN,KXWCGROUPWIN-26B-CAN,0.2700,0,
GROUP-B-WC2026,group_winner,Bosnia and Herzegovina,BIH,KXWCGROUPWIN-26B-BIH,0.1700,0,
GROUP-A-WC2026,group_winner,South Africa,RSA,KXWCGROUPWIN-26A-RSA,0.0600,0,
GROUP-A-WC2026,group_winner,North Macedonia,MKD,KXWCGROUPWIN-26A-MKD,0.0100,0,
GROUP-A-WC2026,group_winner,Mexico,MEX,KXWCGROUPWIN-26A-MEX,0.5000,0,
GROUP-A-WC2026,group_winner,Korea Republic,KOR,KXWCGROUPWIN-26A-KOR,0.2400,0,
GROUP-A-WC2026,group_winner,Ireland,IRL,KXWCGROUPWIN-26A-IRL,0.0800,0,
GROUP-A-WC2026,group_winner,Denmark,DEN,KXWCGROUPWIN-26A-DEN,0.0100,0,
GROUP-A-WC2026,group_winner,Czechia,CZE,KXWCGROUPWIN-26A-CZE,0.2200,0,
GOLDENBOOT-WC2026,top_scorer,Vinicius Junior,,KXWCGOALLEADER-26-VJUN,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Scott McTominay,,KXWCGOALLEADER-26-SMCT,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Rodrygo,,KXWCGOALLEADER-26-RODR,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Romelu Lukaku,,KXWCGOALLEADER-26-RLUK,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Randal Kolo Muani,,KXWCGOALLEADER-26-RKOL,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Richarlison,,KXWCGOALLEADER-26-RICH,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Raphinha,,KXWCGOALLEADER-26-RAPH,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Phil Foden,,KXWCGOALLEADER-26-PFOD,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Ousmane Dembele,,KXWCGOALLEADER-26-ODEM,0.0500,0,
GOLDENBOOT-WC2026,top_scorer,Nick Woltemade,,KXWCGOALLEADER-26-NWOL,0.0200,0,
GOLDENBOOT-WC2026,top_scorer,Mohamed Salah,,KXWCGOALLEADER-26-MSAL,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Mikel Oyarzabal,,KXWCGOALLEADER-26-MOYA,0.0900,0,
GOLDENBOOT-WC2026,top_scorer,Memphis Depay,,KXWCGOALLEADER-26-MDEP,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Matheus Cunha,,KXWCGOALLEADER-26-MCUN,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Lamine Yamal,,KXWCGOALLEADER-26-LYAM,0.0500,0,
GOLDENBOOT-WC2026,top_scorer,Lionel Messi,,KXWCGOALLEADER-26-LMES,0.0400,0,
GOLDENBOOT-WC2026,top_scorer,Lautaro Martinez,,KXWCGOALLEADER-26-LMAR,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Luis Diaz,,KXWCGOALLEADER-26-LDIA,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Kylian Mbappe,,KXWCGOALLEADER-26-KMBA,0.1700,0,
GOLDENBOOT-WC2026,top_scorer,Jonathan David,,KXWCGOALLEADER-26-JDAV,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Julian Alvarez,,KXWCGOALLEADER-26-JALV,0.0400,0,
GOLDENBOOT-WC2026,top_scorer,Son Heung-min,,KXWCGOALLEADER-26-HSON,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Harry Kane,,KXWCGOALLEADER-26-HKAN,0.1200,0,
GOLDENBOOT-WC2026,top_scorer,Ferran Torres,,KXWCGOALLEADER-26-FTOR,0.0200,0,
GOLDENBOOT-WC2026,top_scorer,Erling Haaland,,KXWCGOALLEADER-26-EHAA,0.0700,0,
GOLDENBOOT-WC2026,top_scorer,Darwin Nunez,,KXWCGOALLEADER-26-DNUN,0.0100,0,
GOLDENBOOT-WC2026,top_scorer,Cristiano Ronaldo,,KXWCGOALLEADER-26-CRON,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Christian Pulisic,,KXWCGOALLEADER-26-CPUL,0.0200,0,
GOLDENBOOT-WC2026,top_scorer,Cody Gakpo,,KXWCGOALLEADER-26-CGAK,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Bukayo Saka,,KXWCGOALLEADER-26-BSAK,0.0300,0,
GOLDENBOOT-WC2026,top_scorer,Bruno Fernandes,,KXWCGOALLEADER-26-BFER,0.0200,0,
GOLDENBOOT-WC2026,top_scorer,Alvaro Morata,,KXWCGOALLEADER-26-AMOR,0.0400,0,
